,SMILES_raw,status_bbb,papyrus_SMILES,papyrus_inchi_key,inchi_connectivity
1010,CN(C)CCOC(=O)CCC1CCCCC1,1,CN(C)CCOC(=O)CCC1CCCCC1,MPOYJPINNSIHAK-UHFFFAOYSA-N,MPOYJPINNSIHAK
1011,CC1OC2(CCCCC2OC3=CC=CC(=C3)Cl)NC1=O,1,CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O,PSHBCUHYCLAGPZ-UHFFFAOYSA-N,PSHBCUHYCLAGPZ
1012,CCC(C(=O)OCCN1CCOC(C1C)C2=CC=CC=C2)C3=CC=CC=C3,1,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,BAQKJENAVQLANS-UHFFFAOYSA-N,BAQKJENAVQLANS
1013,CCNC1C2CCC(C2)C1C3=CC=CC=C3,1,CCNC1C2CCC(C2)C1c1ccccc1,IKFBPFGUINLYQI-UHFFFAOYSA-N,IKFBPFGUINLYQI
1014,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C)C(=O)N3C,1,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,NMCHYWGKBADVMK-UHFFFAOYSA-N,NMCHYWGKBADVMK
1015,CCNC1=NC(=O)C(O1)C2=CC=CC=C2,1,CCNc1nc(O)c(-c2ccccc2)o1,SMIJAWYJFPXOAT-UHFFFAOYSA-N,SMIJAWYJFPXOAT
1016,CN(C)C1CCC=2NC=3C(=CC(=CC3C2C1)F)F,1,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,FXNCRITWFOVSEP-UHFFFAOYSA-N,FXNCRITWFOVSEP
1017,CCCCCC(N)C(O)(C1=CC=CC=C1)C2=CC=CC=C2,1,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,ZVRZJTRBWTVKOJ-UHFFFAOYSA-N,ZVRZJTRBWTVKOJ
1018,COC1=CC=C(C=C1)CN2C(=C(C=3C=C(C=CC23)O)CCN)C,1,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,AYYHIZJKRIKWCE-UHFFFAOYSA-N,AYYHIZJKRIKWCE
1019,CC(C)(CO)C(O)C(=O)NCCCC(O)=O,1,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,SBBDHANTMHIRGW-UHFFFAOYSA-N,SBBDHANTMHIRGW
1020,CN(C)CCC1(C=CC2=CC=CC=C12)C3=CC=CC=C3,1,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,KAQPNQMPHIRKJJ-UHFFFAOYSA-N,KAQPNQMPHIRKJJ
1021,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl,1,CN(C)CCOC(=O)COc1ccc(Cl)cc1,XZTYGFHCIAKPGJ-UHFFFAOYSA-N,XZTYGFHCIAKPGJ
1022,CCN(CC)CCNC(=O)COC1=CC=C(OC)C=C1,1,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,HUNIPYLVUPMFCZ
1023,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1,COC(=O)C(c1ccccc1)C1CCCCN1,DUGOZIWVEXMGBE-UHFFFAOYSA-N,DUGOZIWVEXMGBE
1024,CC(CC1=CC=CC=C1)[N+]2=CC(O[N-]2)=NC(=O)NC3=CC=CC=C3,1,CC(Cc1ccccc1)[n+]1cc(NC(=O)Nc2ccccc2)on1,OWFUPROYPKGHMH-UHFFFAOYSA-O,OWFUPROYPKGHMH
1025,CC1(C)NC(=O)C(O1)C=CC2=CC=CC=C2,1,CC1(C)NC(=O)C(C=Cc2ccccc2)O1,VEZXEOWXHFHYHC-UHFFFAOYSA-N,VEZXEOWXHFHYHC
1026,NC(=O)CS(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,1,NC(=O)C[S+](O)C(c1ccccc1)c1ccccc1,UFECIDQLNWVAQA-UHFFFAOYSA-O,UFECIDQLNWVAQA
1027,OC(C1CCCCN1)(C2=CC=CC=C2)C3=CC=CC=C3,1,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,XSWHNYGMWWVAIE-UHFFFAOYSA-N,XSWHNYGMWWVAIE
1028,CN(C)CCOC(=O)CCC(=O)OCC1=CN=C(C(=C1CO)O)C,1,Cc1ncc(COC(=O)CCC(=O)OCCN(C)C)c(CO)c1O,KTOAWCPDBUCJED-UHFFFAOYSA-N,KTOAWCPDBUCJED
1029,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,1,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,ZULJGOSFKWFVRX-UHFFFAOYSA-N,ZULJGOSFKWFVRX
1030,CCCC(CC1=CC=CC=C1)N2CCCC2,1,CCCC(Cc1ccccc1)N1CCCC1,OJCPSBCUMRIPFL-UHFFFAOYSA-N,OJCPSBCUMRIPFL
1031,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C,1,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,SIXLXDIJGIWWFU-UHFFFAOYSA-N,SIXLXDIJGIWWFU
1032,CCNC(CC1=CC=CC=C1)C2CCCO2,1,CCNC(Cc1ccccc1)C1CCCO1,DOFCLOLKFGSRTG-UHFFFAOYSA-N,DOFCLOLKFGSRTG
1033,CN(C)CCN1C=NC2=C1C(=O)N(C)C(=O)N2C,1,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,CMKUGKVVUUGBHJ-UHFFFAOYSA-N,CMKUGKVVUUGBHJ
1034,CCN1C=C(C(O)=O)C(=O)C2=CC=C(N=C12)CC3=CC=CC=C3,1,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,WHHHJDGNBVQNAU-UHFFFAOYSA-N,WHHHJDGNBVQNAU
1035,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2OC(C)=O,1,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,FEJKLNWAOXSSNR-UHFFFAOYSA-N,FEJKLNWAOXSSNR
1036,OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,1,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,NGFMICBWJRZIBI-UHFFFAOYSA-N,NGFMICBWJRZIBI
1037,OC1=CC=CC=C1C(=O)OC2=CC=CC=C2,1,O=C(Oc1ccccc1)c1ccccc1O,ZQBAKBUEJOMQEX-UHFFFAOYSA-N,ZQBAKBUEJOMQEX
1038,O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1,O=C1CCC(n2c(O)c3c(c2O)C2CCC3C2)C(=O)N1,SCTDZZSVHLRFLN-UHFFFAOYSA-N,SCTDZZSVHLRFLN
1039,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,1,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,NUNIWXHYABYXKF-UHFFFAOYSA-N,NUNIWXHYABYXKF
1040,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,QVFWZNCVPCJQOP-UHFFFAOYSA-N,QVFWZNCVPCJQOP
1041,ClC(Cl)(Cl)C1(OC(C(O[H])(C(O[H])(C(O[H])(C(O[H])([H])[H])[H])[H])[H])=C(O1)[H])[H],1,OCC(O)C(O)C(O)C1=COC(C(Cl)(Cl)Cl)O1,SSXJMYGEWDGWEV-UHFFFAOYSA-N,SSXJMYGEWDGWEV
1042,CN(C)CC1=CC2=CC=CC=C2SC3=CC=CC=C13,1,CN(C)CC1=Cc2ccccc2Sc2ccccc21,BRCYAOFSVFIBPV-UHFFFAOYSA-N,BRCYAOFSVFIBPV
1043,CNC(=O)NC(O)C(Cl)(Cl)Cl,1,CNC(=O)NC(O)C(Cl)(Cl)Cl,BULMIDNYAWYAMZ-UHFFFAOYSA-N,BULMIDNYAWYAMZ
1044,COC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,1,COC(=O)c1cncn1C(C)c1ccccc1,FHFZEKYDSVTYLL-UHFFFAOYSA-N,FHFZEKYDSVTYLL
1045,CC(CCN1CCN(CC1)C2=CC=C(C=C2)F)NC(=O)C3=CC=CN=C3,1,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,RSKQGBFMNPDPLR-UHFFFAOYSA-N,RSKQGBFMNPDPLR
1046,OCC1(CO)COC(OC1)C(Cl)(Cl)Cl,1,OCC1(CO)COC(C(Cl)(Cl)Cl)OC1,QMSJBEPHXPSJPT-UHFFFAOYSA-N,QMSJBEPHXPSJPT
1047,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,OKACKALPXHBEMA-UHFFFAOYSA-N,OKACKALPXHBEMA
1048,CN1CCC(CC1)=C2C3=CC=CC=C3SC4=CC=CC=C24,1,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,NZLVRVYNQYGMAB-UHFFFAOYSA-N,NZLVRVYNQYGMAB
1049,CN(C)CCN(CC=1SC=CC1)C2=CC=CC=N2,1,CN(C)CCN(Cc1cccs1)c1ccccn1,HNJJXZKZRAWDPF-UHFFFAOYSA-N,HNJJXZKZRAWDPF
1050,CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC(Br)C2C1Br)C(C)CCCC(C)C,1,CC(=O)OC1CCC2(C)C3CCC4(C)C(C(C)CCCC(C)C)CCC4C3CC(Br)C2C1Br,NJTAPFKGQYWFQM-UHFFFAOYSA-N,NJTAPFKGQYWFQM
1051,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,SAZUGELZHZOXHB-UHFFFAOYSA-N,SAZUGELZHZOXHB
1052,O1C2(C3C(=CC2OC(=O)CC(OC(=O)C)(C)C)C(=COC3OC(=O)CC(C)C)COC(=O)C)C1,1,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)(C)OC(C)=O)C21CO1,FWKBQAVMKVZEOT-UHFFFAOYSA-N,FWKBQAVMKVZEOT
1053,O=C1CCC2(CCC(=O)C3=CC=CC=C32)C(=O)N1,1,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,WZAIVXXKOAWTGQ-UHFFFAOYSA-N,WZAIVXXKOAWTGQ
1054,O=C(OC1CN2CCC1CC2)C3=CC=CC=C3,1,O=C(OC1CN2CCC1CC2)c1ccccc1,AHKAOMZZTQULDS-UHFFFAOYSA-N,AHKAOMZZTQULDS
1055,CN(C)C(=O)CCNC1=CC=C(C=C1)Br,1,CN(C)C(=O)CCNc1ccc(Br)cc1,ICBQXEWYZVQCFH-UHFFFAOYSA-N,ICBQXEWYZVQCFH
1056,CC(C)C(Br)C(=O)NC(N)=O,1,CC(C)C(Br)C(=O)NC(N)=O,CMCCHHWTTBEZNM-UHFFFAOYSA-N,CMCCHHWTTBEZNM
1057,CCCCC(CC)CNC(=O)CC(C)O,1,CCCCC(CC)CNC(=O)CC(C)O,WTBQLHRVRKXSPX-UHFFFAOYSA-N,WTBQLHRVRKXSPX
1058,CCC(Br)(CC)C(=O)NC(N)=O,1,CCC(Br)(CC)C(=O)NC(N)=O,OPNPQXLQERQBBV-UHFFFAOYSA-N,OPNPQXLQERQBBV
1059,NS(=O)(=O)C1=CC=C(C=C1)C(O)=O,1,NS(=O)(=O)c1ccc(C(=O)O)cc1,UCAGLBKTLXCODC-UHFFFAOYSA-N,UCAGLBKTLXCODC
1060,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,1,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,IEPBPSSCIZTJIF-UHFFFAOYSA-N,IEPBPSSCIZTJIF
1061,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3,1,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,PHHROXLDZHUIGO-UHFFFAOYSA-N,PHHROXLDZHUIGO
1062,CCC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,1,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,UVTJKLLUVOTSOB-UHFFFAOYSA-N,UVTJKLLUVOTSOB
1063,CN1N=C(N=C1C2=CC=CC=C2CO)C3=CC=CN=C3,1,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,UDBQGHIODMCIFZ-UHFFFAOYSA-N,UDBQGHIODMCIFZ
1064,CCOC(=O)C1=CN=CN1C(C)C2=CC=C(C=C2)F,1,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,PTPSMJOSZBOCNF-UHFFFAOYSA-N,PTPSMJOSZBOCNF
1065,CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,1,CCC1(c2ccccc2)CCC(=O)NC1=O,JMBQKKAJIKAWKF-UHFFFAOYSA-N,JMBQKKAJIKAWKF
1066,CCC(Br)(C(C)C)C(N)=O,1,CCC(Br)(C(N)=O)C(C)C,YQZUCYWIGWXZQO-UHFFFAOYSA-N,YQZUCYWIGWXZQO
1067,CCC1(NCC(=O)NC1=O)C2=CC=CC=C2,1,CCC1(c2ccccc2)NCC(=O)NC1=O,ANPJDCDLXKNSPS-UHFFFAOYSA-N,ANPJDCDLXKNSPS
1068,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3Cl,1,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,SFITWQDBYUMAPS-UHFFFAOYSA-N,SFITWQDBYUMAPS
1069,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C,1,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,JEYCTXHKTXCGPB-UHFFFAOYSA-N,JEYCTXHKTXCGPB
1070,OC(CN1CCCCC1)C=2C=C(ON2)C3=CC=CC=C3,1,OC(CN1CCCCC1)c1cc(-c2ccccc2)on1,XKFIQZCHJUUSBA-UHFFFAOYSA-N,XKFIQZCHJUUSBA
1071,CCCNC(=O)N1CC(OC1=O)C2=CC=CC=C2,1,CCCNC(=O)N1CC(c2ccccc2)OC1=O,AUVLZBKTWSCAIM-UHFFFAOYSA-N,AUVLZBKTWSCAIM
1072,CCCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,1,CCCOC(=O)c1cncn1C(C)c1ccccc1,LKGPZAQFNYKISK-UHFFFAOYSA-N,LKGPZAQFNYKISK
1073,CN1C(=O)N(C)C=2N=CN(C2C1=O)CCN3CCC(CC3)C4=CNC=5C=CC=CC45,1,Cn1c(=O)c2c(ncn2CCN2CCC(c3c[nH]c4ccccc34)CC2)n(C)c1=O,OJOSYHJYEWUYGU-UHFFFAOYSA-N,OJOSYHJYEWUYGU
1074,CCOC1CCN(C1)C(=O)C2=C3N(CCC4=CC=C(C=C34)Cl)C(=O)C(=C2)C5=CC=CC=C5,1,CCOC1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,CBSWRAUYCIIUEI-UHFFFAOYSA-N,CBSWRAUYCIIUEI
1075,COC1=CC(=CC(=C1OC)OC)C(=O)C=CN2CC=CC2,1,COc1cc(C(=O)C=CN2CC=CC2)cc(OC)c1OC,QECAKYKTTYQVKX-UHFFFAOYSA-N,QECAKYKTTYQVKX
1076,FC1=CC=CC(=C1NC2=NCCN2)Br,1,Fc1cccc(Br)c1NC1=NCCN1,KDPNLRQZHDJRFU-UHFFFAOYSA-N,KDPNLRQZHDJRFU
1077,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,1,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,CESKLHVYGRFMFP-UHFFFAOYSA-N,CESKLHVYGRFMFP
1078,O=C1NCCCC1N2C(=O)C3=CC=CC=C3S2(=O)=O,1,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,QQWLXNMPPFCVCD-UHFFFAOYSA-N,QQWLXNMPPFCVCD
1079,O=C1CCC(N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1,1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,UEJJHQNACJXSKW-UHFFFAOYSA-N,UEJJHQNACJXSKW
1080,CC(CC1=CC=CC=C1)NCCC2C3=CC=CC=C3SC4=CC=CC=C24,1,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,OSXOGVJHQHLKFO-UHFFFAOYSA-N,OSXOGVJHQHLKFO
1081,CC1=CC=CC=C1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,IPVVZYZTTKHXKK-UHFFFAOYSA-N,IPVVZYZTTKHXKK
1082,CC1=CC=CC=C1N2CCN(CCCOC3=CC=CC=N3)CC2,1,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,CRXVPWCHOPXHMN-UHFFFAOYSA-N,CRXVPWCHOPXHMN
1083,CCN(CC)C(=O)CNC(=O)C1=CC(OC)=C(OC)C(OC)=C1,1,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,NLRFFZRHTICQBO-UHFFFAOYSA-N,NLRFFZRHTICQBO
1084,OP(O)(=O)OCC(Cl)(Cl)Cl,1,O=P(O)(O)OCC(Cl)(Cl)Cl,YYQRGCZGSFRBAM-UHFFFAOYSA-N,YYQRGCZGSFRBAM
1085,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,LKACJLUUJRMGFK-UHFFFAOYSA-N,LKACJLUUJRMGFK
1086,ClC1=CC=CC(=C1N=C2NCCO2)Cl,1,Clc1cccc(Cl)c1N=C1NCCO1,LZQLXSNYZUENIF-UHFFFAOYSA-N,LZQLXSNYZUENIF
1087,COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,1,COC1OC2OC3(CN4CCCCC4)C(O)CC(C2C)C13,KZSHXABWNBVUTK-UHFFFAOYSA-N,KZSHXABWNBVUTK
1088,CC(C)CC(=O)OC1OC=C(COC(C)=O)C2=CC(OC(=O)CC(C)C)C3(CO3)C12,1,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,BDIAUFOIMFAIPU-UHFFFAOYSA-N,BDIAUFOIMFAIPU
1089,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,WFNAKBGANONZEQ-UHFFFAOYSA-N,WFNAKBGANONZEQ
1090,CN1C2CCC1CC(C2)NC(=O)N3CC(C)(C)C4=CC=CC=C43,1,CN1C2CCC1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,ILXWRFDRNAKTDD-UHFFFAOYSA-N,ILXWRFDRNAKTDD
1091,CN1C2CCC1CC(C2)NC(=O)C3=CN(C4CCCCC4)C5=CC=CC=C5C3=O,1,CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,RFXHBILZLMJCSN-UHFFFAOYSA-N,RFXHBILZLMJCSN
1092,OC(=O)CN1C(=O)C2=CC=CC=3C=CC=C(C23)C1=O,1,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,GCUCIFQCGJIRNT-UHFFFAOYSA-N,GCUCIFQCGJIRNT
1093,CC1CC(CC(C)(C)C1)OC(=O)C2CCC(=O)N2,1,CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,FXAAOALUHHXBSO-UHFFFAOYSA-N,FXAAOALUHHXBSO
1094,CCOC(=O)CC(O)CC(O)C=CC1=C(C2=CC=C(C=C2)F)C3=CC=CC=C3OC14CCCC4,1,CCOC(=O)CC(O)CC(O)C=CC1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,ZADJRRFMOOACHL-UHFFFAOYSA-N,ZADJRRFMOOACHL
1095,COCC1=C(N=C(C(=C1C2=CC=C(C=C2)F)C=CC(O)CC(O)CC(O)=O)C(C)C)C(C)C,1,COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C,CDHNVTRRQNLWKA-UHFFFAOYSA-N,CDHNVTRRQNLWKA
1096,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,1,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,AJLFOPYRIVGYMJ-UHFFFAOYSA-N,AJLFOPYRIVGYMJ
1097,CN(C(=O)CNC(=O)CN)C1=CC=C(C=C1C(=O)C2=CC=CC=C2Cl)Cl,1,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,RCPMGOCZIHMTRD-UHFFFAOYSA-N,RCPMGOCZIHMTRD
1098,CN(C)C(=O)C1=NN(C(=N1)CNC(=O)CN)C2=CC=C(C=C2C(=O)C3=CC=CC=C3Cl)Cl,1,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,KYHFRCPLIGODFH-UHFFFAOYSA-N,KYHFRCPLIGODFH
1099,CC(=O)NCCCN1CCN(CC1)C2=CC(=CC=C2Cl)Cl,1,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,SGYVNBUUTWSSJC-UHFFFAOYSA-N,SGYVNBUUTWSSJC
1100,CC(CC#N)N(C)CC(=O)N(C)C1=CC=C(C=C1C(=O)C2=CC=CC=C2F)Cl,1,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,JHGHHEGZWJNCAF-UHFFFAOYSA-N,JHGHHEGZWJNCAF
1101,CCOC(=O)C=1NC=2C=C(C(=CC2C1CCN3CCN(CC3)C4=CC=CC=C4)OC)OC,1,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,RXAVJRAUFOPBOO-UHFFFAOYSA-N,RXAVJRAUFOPBOO
1102,CCCN(CCC)C(=O)CC=1N2C(=NC1C3=CC=C(C=C3)Cl)C=CC(=C2)Cl,1,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,JRTIDHTUMYMPRU-UHFFFAOYSA-N,JRTIDHTUMYMPRU
1103,CN(C(=O)CNC(=O)C(N)CCCCN)C1=CC=C(C=C1C(=O)C2=CC=CC=C2)Cl,1,CN(C(=O)CNC(=O)C(N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,LTKOVYBBGBGKTA-UHFFFAOYSA-N,LTKOVYBBGBGKTA
1104,OC(C1CCNCC1)(C2=CC=CC=C2)C3=CC=CC=C3,1,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,ZMISODWVFHHWNR-UHFFFAOYSA-N,ZMISODWVFHHWNR
1105,CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C2=CC=CC=C2,1,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,IVQOFBKHQCTVQV-UHFFFAOYSA-N,IVQOFBKHQCTVQV
1106,C(CC1=CN(C=2C=CC=CC12)CC3=CC=CC=C3)C4=CC=NC=C4,1,c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,VRJCKJKZCZLXBK-UHFFFAOYSA-N,VRJCKJKZCZLXBK
1107,CNCC12CCC(C3=CC=CC=C13)C4=CC=CC=C42,1,CNCC12CCC(c3ccccc31)c1ccccc12,GNRXCIONJWKSEA-UHFFFAOYSA-N,GNRXCIONJWKSEA
1108,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,1,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,GIYAQDDTCWHPPL-UHFFFAOYSA-N,GIYAQDDTCWHPPL
1109,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,1,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,MOYGZHXDRJNJEP-UHFFFAOYSA-N,MOYGZHXDRJNJEP
1110,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(C4=NC=CC=N4)CC3,1,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,QWCRAEMEVRGPNT-UHFFFAOYSA-N,QWCRAEMEVRGPNT
1111,CCCCNCC1COC2=CC=CC=C2O1,1,CCCCNCC1COc2ccccc2O1,ODRQYAHPAJZPQP-UHFFFAOYSA-N,ODRQYAHPAJZPQP
1112,CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C2=CC=CC=C2,1,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,IZLPZXSZLLELBJ-UHFFFAOYSA-N,IZLPZXSZLLELBJ
1113,CN1C(C2=CC=C(C=C2)Cl)S(=O)(=O)CCC1=O,1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N,WEQAYVWKMWHEJO
1114,CCOC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3CCC=CC3)[N+]([O-])=O)N,1,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,ZDLBNXXKDMLZMF-UHFFFAOYSA-N,ZDLBNXXKDMLZMF
1115,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCCCCCC2,1,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,MDGVCMGGLSOVIQ-UHFFFAOYSA-N,MDGVCMGGLSOVIQ
1116,O=C1CCC(C2CCN(CC2)CC=CC3=CC=CC=C3)(C(=O)N1)C4=CC=CC=C4,1,O=C1CCC(c2ccccc2)(C2CCN(CC=Cc3ccccc3)CC2)C(=O)N1,VCMZUKHJKLNFPH-UHFFFAOYSA-N,VCMZUKHJKLNFPH
1117,COC1=CC(=CC(=C1OC)OC)C=CC(N)=O,1,COc1cc(C=CC(N)=O)cc(OC)c1OC,LRLKZVMLJBNNPE-UHFFFAOYSA-N,LRLKZVMLJBNNPE
1118,CN(C(=O)CNC1CC1)C2=CC=C(C=C2C(=O)C3=CC=CC=C3Cl)Cl,1,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,GUHPHHSNJRSHLJ-UHFFFAOYSA-N,GUHPHHSNJRSHLJ
1119,ClC1=CC=C(C=C1)C23CC2C(=O)NC3=O,1,O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,YYGANUVABKDFDW-UHFFFAOYSA-N,YYGANUVABKDFDW
1120,O=C(C1=CC=CC=N1)C=2C=NN3C2N=CC=C3C4=CC=NC=C4,1,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,OQJFBUOFGHPMSR-UHFFFAOYSA-N,OQJFBUOFGHPMSR
1121,CCN(C(C)=O)C1=CC=CC(=C1)C2=CC=NC=3N2N=CC3C#N,1,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,HUNXMJYCHXQEGX-UHFFFAOYSA-N,HUNXMJYCHXQEGX
